"EmploymentEducationID","EnrollmentID","PersonalID","InformationDate","LastGradeCompleted","SchoolStatus","Employed","EmploymentType","NotEmployedReason","DataCollectionStage","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"_3yn4o_3xbcs","190570","91448",2021-01-27,99,99,1,99,,1,2021-01-28 00:00:00,2022-05-05 00:00:00,"889",,"26EAD10C47A7B6F9D671B36EAD8D3678"
"_3yn4p_3xd9h","190122","93453",2021-07-16,99,99,1,99,,1,2021-09-01 00:00:00,2022-05-05 00:00:00,"889",,"26EAD10C47A7B6F9D671B36EAD8D3678"
"_3yn4q_3x04a","192132","92053",2021-03-02,99,99,1,99,,1,2021-03-04 00:00:00,2022-05-05 00:00:00,"889",,"26EAD10C47A7B6F9D671B36EAD8D3678"
"_3yn4r_3xc0n","192882","90788",2020-11-25,99,99,99,,,1,2020-11-30 00:00:00,2022-05-05 00:00:00,"889",,"26EAD10C47A7B6F9D671B36EAD8D3678"
"4905229__3xc9w","192882","90788",2020-12-28,99,99,99,,,3,2021-01-20 00:00:00,2021-01-20 00:00:00,"0",,"26EAD10C47A7B6F9D671B36EAD8D3678"
"4905478__3xc8j","192774","91019",2021-02-12,99,99,1,99,,3,2021-04-01 00:00:00,2021-04-01 00:00:00,"0",,"26EAD10C47A7B6F9D671B36EAD8D3678"
"4905491__3xboq","190099","91033",2021-05-03,99,99,1,99,,3,2021-07-14 00:00:00,2021-07-14 00:00:00,"0",,"26EAD10C47A7B6F9D671B36EAD8D3678"
"4905525__3x09d","191413","91073",2020-11-02,99,99,1,99,,3,2021-04-09 00:00:00,2021-04-09 00:00:00,"0",,"26EAD10C47A7B6F9D671B36EAD8D3678"
"4905584__3x02x","192887","91140",2020-12-01,99,99,1,99,,3,2021-01-20 00:00:00,2021-01-20 00:00:00,"0",,"26EAD10C47A7B6F9D671B36EAD8D3678"
"4905594__3x0w2","190125","91149",2021-08-01,99,99,1,99,,3,2021-09-01 00:00:00,2021-09-01 00:00:00,"0",,"26EAD10C47A7B6F9D671B36EAD8D3678"
"4905669__3xbs0","191070","91216",2021-01-31,99,99,1,99,,3,2021-04-09 00:00:00,2021-04-09 00:00:00,"0",,"26EAD10C47A7B6F9D671B36EAD8D3678"
"4905933__3xbdc","190127","91432",2021-07-29,99,99,1,99,,3,2021-09-01 00:00:00,2021-09-01 00:00:00,"0",,"26EAD10C47A7B6F9D671B36EAD8D3678"
"4905948__3xc41","190570","91448",2021-03-28,99,99,1,99,,3,2021-04-01 00:00:00,2021-04-01 00:00:00,"0",,"26EAD10C47A7B6F9D671B36EAD8D3678"
"4905956__3xb1z","189434","91456",2021-02-01,99,99,99,,,3,2021-02-18 00:00:00,2022-01-22 00:00:00,"0",,"26EAD10C47A7B6F9D671B36EAD8D3678"
"4905997__3x0im","191875","91500",2020-12-01,99,99,1,99,,3,2021-01-21 00:00:00,2021-01-21 00:00:00,"0",,"26EAD10C47A7B6F9D671B36EAD8D3678"
"4908222__3x9qa","190128","93451",2021-07-29,99,99,99,,,3,2021-09-01 00:00:00,2021-09-01 00:00:00,"0",,"26EAD10C47A7B6F9D671B36EAD8D3678"
"4908224__3x0kf","190122","93453",2021-08-14,99,99,1,99,,3,2021-09-01 00:00:00,2021-09-01 00:00:00,"0",,"26EAD10C47A7B6F9D671B36EAD8D3678"
"4908533__3xbam","192328","93843",2020-10-15,99,99,1,99,,3,2020-10-15 00:00:00,2020-10-15 00:00:00,"0",,"26EAD10C47A7B6F9D671B36EAD8D3678"
