"EmploymentEducationID","EnrollmentID","PersonalID","InformationDate","LastGradeCompleted","SchoolStatus","Employed","EmploymentType","NotEmployedReason","DataCollectionStage","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"4772078__3ua6r","181529","76774",2021-08-24,99,99,1,99,,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"30143D484A7CE85734F0889D1726C6D3"
"4772085__3ua6y","181530","76776",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"30143D484A7CE85734F0889D1726C6D3"
"4772094__3ua78","181531","76777",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"30143D484A7CE85734F0889D1726C6D3"
"4772110__3ua7p","181532_26135","76790",2021-03-15,99,99,99,,,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"30143D484A7CE85734F0889D1726C6D3"
"4772117__3ua7u","181532","76778",2021-08-24,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"30143D484A7CE85734F0889D1726C6D3"
"4772125__3ua7s","181532_26134","76780",2021-08-01,99,99,99,,,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"30143D484A7CE85734F0889D1726C6D3"
"4772130__3ua88","181533","76779",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"30143D484A7CE85734F0889D1726C6D3"
"4772140__3ua8h","181534","76781",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"30143D484A7CE85734F0889D1726C6D3"
"4772147__3ua8m","181534_26136","76782",2021-08-01,99,99,99,,,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"30143D484A7CE85734F0889D1726C6D3"
"4772161__3ua9f","181535_26138","76785",2021-08-01,99,99,99,,,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"30143D484A7CE85734F0889D1726C6D3"
"4772165__3ubyc","181535_26137","76784",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-10-27 00:00:00,"889",,"30143D484A7CE85734F0889D1726C6D3"
"4772169__3ua9a","181535","76783",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"30143D484A7CE85734F0889D1726C6D3"
"4772189__3ua9u","181537","76787",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"30143D484A7CE85734F0889D1726C6D3"
"4772197__3ua03","181538","76788",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"30143D484A7CE85734F0889D1726C6D3"
"4772205__3ua0a","181539","76789",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"30143D484A7CE85734F0889D1726C6D3"
"4772217__3ua0m","181540","76791",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"30143D484A7CE85734F0889D1726C6D3"
"4772224__3ua0r","181540_26139","76792",2021-08-01,99,99,99,,,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"30143D484A7CE85734F0889D1726C6D3"
"4772237__3uaa9","181541_26141","76796",2021-08-01,99,99,99,,,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"30143D484A7CE85734F0889D1726C6D3"
"4772241__3uaaj","181541_26140","76794",2021-08-01,99,99,99,,,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"30143D484A7CE85734F0889D1726C6D3"
"4772245__3uaae","181541","76793",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"30143D484A7CE85734F0889D1726C6D3"
"4772256__3uaap","181542","76795",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"30143D484A7CE85734F0889D1726C6D3"
"4772264__3uaax","181543","76797",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"30143D484A7CE85734F0889D1726C6D3"
"4772272__3uab6","181544","76798",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"30143D484A7CE85734F0889D1726C6D3"
"4772280__3uabd","181545","76799",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"30143D484A7CE85734F0889D1726C6D3"
"4772288__3uabl","181546","76800",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"30143D484A7CE85734F0889D1726C6D3"
"4772296__3uabt","181547","76801",2021-08-24,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"30143D484A7CE85734F0889D1726C6D3"
"4772304__3uac2","181548","76802",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"30143D484A7CE85734F0889D1726C6D3"
"4772312__3uac0","181549","76803",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"30143D484A7CE85734F0889D1726C6D3"
"4772320__3uach","181550","76804",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"30143D484A7CE85734F0889D1726C6D3"
"4772328__3uacp","181551","76805",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"30143D484A7CE85734F0889D1726C6D3"
"4772336__3uacx","181552","76806",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"30143D484A7CE85734F0889D1726C6D3"
"4772344__3uad6","181553","76807",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"30143D484A7CE85734F0889D1726C6D3"
"4773639__3ua9m","181536","76786",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-25 00:00:00,"891",,"30143D484A7CE85734F0889D1726C6D3"
