"EmploymentEducationID","EnrollmentID","PersonalID","InformationDate","LastGradeCompleted","SchoolStatus","Employed","EmploymentType","NotEmployedReason","DataCollectionStage","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"_3ub95_3ub96","181654","76800",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"E79AAC483B90809B4FDFFB272AA252BD"
"_3ub9c_3ub9d","181655","76801",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"E79AAC483B90809B4FDFFB272AA252BD"
"_3ub9k_3ub9l","181656","76802",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"E79AAC483B90809B4FDFFB272AA252BD"
"_3ub9s_3ub9t","181657","76803",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"E79AAC483B90809B4FDFFB272AA252BD"
"_3ubbl_3ubbm","181672","76809",2020-05-01,99,99,0,,99,1,2021-08-25 00:00:00,2021-08-25 00:00:00,"891",,"E79AAC483B90809B4FDFFB272AA252BD"
"_3yn11_","181390","62114",2020-08-03,99,99,99,,,1,2022-04-18 00:00:00,2022-04-18 00:00:00,"889",,"E79AAC483B90809B4FDFFB272AA252BD"
"_3yn12_3t4sk","179415","74794",2021-05-11,99,99,0,,99,1,2021-05-11 00:00:00,2022-04-18 00:00:00,"889",,"E79AAC483B90809B4FDFFB272AA252BD"
"_3yn13_3u9tv","181389","76772",2021-04-01,99,99,0,,1,1,2021-08-18 00:00:00,2022-04-18 00:00:00,"889",,"E79AAC483B90809B4FDFFB272AA252BD"
"4773238__3ub2z","181636","76773",2021-08-01,99,99,1,99,,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"E79AAC483B90809B4FDFFB272AA252BD"
"4773250__3ub3d","181637_26169","76775",2021-08-01,99,99,99,,,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"E79AAC483B90809B4FDFFB272AA252BD"
"4773254__3ub3f","181637","76774",2021-08-24,99,99,1,99,,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"E79AAC483B90809B4FDFFB272AA252BD"
"4773261__3ub3m","181638","76776",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"E79AAC483B90809B4FDFFB272AA252BD"
"4773270__3ub3v","181639","76777",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"E79AAC483B90809B4FDFFB272AA252BD"
"4773286__3ub4d","181640_26171","76790",2021-03-15,99,99,99,,,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"E79AAC483B90809B4FDFFB272AA252BD"
"4773293__3ub4i","181640","76778",2021-08-24,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"E79AAC483B90809B4FDFFB272AA252BD"
"4773301__3ub4g","181640_26170","76780",2021-08-01,99,99,99,,,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"E79AAC483B90809B4FDFFB272AA252BD"
"4773306__3ub4v","181641","76779",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"E79AAC483B90809B4FDFFB272AA252BD"
"4773316__3ub56","181642","76781",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"E79AAC483B90809B4FDFFB272AA252BD"
"4773323__3ub5a","181642_26172","76782",2021-08-01,99,99,99,,,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"E79AAC483B90809B4FDFFB272AA252BD"
"4773337__3ub64","181643_26174","76785",2021-08-01,99,99,99,,,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"E79AAC483B90809B4FDFFB272AA252BD"
"4773341__3ub5w","181643_26173","76784",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"E79AAC483B90809B4FDFFB272AA252BD"
"4773345__3ub5y","181643","76783",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"E79AAC483B90809B4FDFFB272AA252BD"
"4773365__3ub6i","181645","76787",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"E79AAC483B90809B4FDFFB272AA252BD"
"4773373__3ub6q","181646","76788",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"E79AAC483B90809B4FDFFB272AA252BD"
"4773381__3ub6y","181647","76789",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"E79AAC483B90809B4FDFFB272AA252BD"
"4773393__3ub7a","181648","76791",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"E79AAC483B90809B4FDFFB272AA252BD"
"4773400__3ub7f","181648_26175","76792",2021-08-01,99,99,99,,,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"E79AAC483B90809B4FDFFB272AA252BD"
"4773413__3ub7w","181649_26177","76796",2021-08-01,99,99,99,,,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"E79AAC483B90809B4FDFFB272AA252BD"
"4773417__3ub88","181649_26176","76794",2021-08-01,99,99,99,,,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"E79AAC483B90809B4FDFFB272AA252BD"
"4773421__3ub83","181649","76793",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"E79AAC483B90809B4FDFFB272AA252BD"
"4773432__3ub8d","181650","76795",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"E79AAC483B90809B4FDFFB272AA252BD"
"4773440__3ub8l","181651","76797",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"E79AAC483B90809B4FDFFB272AA252BD"
"4773448__3ub8t","181652","76798",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"E79AAC483B90809B4FDFFB272AA252BD"
"4773456__3ub92","181653","76799",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"E79AAC483B90809B4FDFFB272AA252BD"
"4773464__3ub90","181654","76800",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"E79AAC483B90809B4FDFFB272AA252BD"
"4773472__3ub9h","181655","76801",2021-08-24,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"E79AAC483B90809B4FDFFB272AA252BD"
"4773480__3ub9p","181656","76802",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"E79AAC483B90809B4FDFFB272AA252BD"
"4773488__3ub9x","181657","76803",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"E79AAC483B90809B4FDFFB272AA252BD"
"4773496__3ub06","181658","76804",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"E79AAC483B90809B4FDFFB272AA252BD"
"4773504__3ub0d","181659","76805",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"E79AAC483B90809B4FDFFB272AA252BD"
"4773512__3ub0l","181660","76806",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"E79AAC483B90809B4FDFFB272AA252BD"
"4773520__3ub0t","181661","76807",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"E79AAC483B90809B4FDFFB272AA252BD"
"4773634__3ub6a","181644","76786",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-25 00:00:00,"891",,"E79AAC483B90809B4FDFFB272AA252BD"
