"Value","Cohort","Universe","HHType","Population","SystemPath","ProjectID","ReportRow","ReportID"
35,1,-1,2,17,-1,"",1,12345
36,1,-1,1,87,-1,"",1,12345
37,1,-1,1,93,-1,"",1,12345
38,1,-1,0,3,7,"",1,12345
38,1,-1,1,3,7,"",1,12345
42,1,-1,1,16,-1,"",1,12345
44,1,-1,0,15,-1,"",1,12345
44,1,-1,1,50,-1,"",1,12345
44,1,-1,1,88,-1,"",1,12345
46,1,-1,0,17,-1,"",1,12345
53,1,-1,0,0,7,"",1,12345
53,1,-1,1,0,7,"",1,12345
54,1,-1,0,22,-1,"",1,12345
55,1,-1,0,0,1,"",1,12345
56,1,-1,1,0,12,"",1,12345
63,1,-1,0,3,-1,"",1,12345
63,1,-1,1,3,-1,"",1,12345
66,1,-1,2,0,5,"",1,12345
68,1,-1,0,0,-1,"",1,12345
69,1,-1,0,3,5,"",1,12345
69,1,-1,0,7,-1,"",1,12345
69,1,-1,1,3,5,"",1,12345
75,1,-1,0,21,-1,"",1,12345
78,1,-1,1,7,-1,"",1,12345
79,1,-1,1,95,-1,"",1,12345
82,1,-1,1,73,-1,"",1,12345
95,1,-1,1,4,12,"",1,12345
98,1,-1,1,8,-1,"",1,12345
99,1,-1,1,21,-1,"",1,12345
103,1,-1,1,15,-1,"",1,12345
108,1,-1,1,68,-1,"",1,12345
112,1,-1,1,4,7,"",1,12345
113,1,-1,99,0,1,"",1,12345
114,1,-1,1,22,-1,"",1,12345
114,1,-1,1,72,-1,"",1,12345
125,1,-1,1,51,-1,"",1,12345
131,1,-1,1,17,-1,"",1,12345
137,1,-1,1,0,-1,"",1,12345
138,1,-1,0,5,-1,"",1,12345
140,1,-1,1,5,-1,"",1,12345
142,1,-1,1,0,5,"",1,12345
144,1,-1,1,4,5,"",1,12345
145,1,-1,1,1,1,"",1,12345
145,1,-1,1,96,-1,"",1,12345
148,1,-1,0,0,5,"",1,12345
150,1,-1,1,67,-1,"",1,12345
152,1,-1,1,1,-1,"",1,12345
152,1,-1,1,46,-1,"",1,12345
159,1,-1,1,1,5,"",1,12345
175,1,-1,99,17,-1,"",1,12345
177,1,-1,1,79,-1,"",1,12345
181,1,-1,0,0,12,"",1,12345
181,1,-1,0,23,-1,"",1,12345
186,1,-1,1,4,-1,"",1,12345
202,1,-1,99,0,-1,"",1,12345
202,1,-1,99,22,-1,"",1,12345
214,1,-1,1,23,-1,"",1,12345
215,1,-1,0,20,-1,"",1,12345
215,1,-1,1,20,-1,"",1,12345
215,1,-1,1,77,-1,"",1,12345
217,1,-1,1,6,-1,"",1,12345
218,1,-1,1,94,-1,"",1,12345
234,1,-1,0,6,-1,"",1,12345
240,1,-1,99,5,-1,"",1,12345
255,1,-1,1,74,-1,"",1,12345
279,1,-1,1,18,-1,"",1,12345
285,1,-1,1,0,1,"",1,12345
296,1,-1,1,4,1,"",1,12345
312,1,-1,99,6,-1,"",1,12345
317,1,-1,0,18,-1,"",1,12345
405,1,-1,1,47,-1,"",1,12345
417,1,-1,1,75,-1,"",1,12345
420,1,-1,99,0,5,"",1,12345
420,1,-1,99,21,-1,"",1,12345
432,1,-1,99,0,12,"",1,12345
432,1,-1,99,18,-1,"",1,12345
592,1,-1,0,3,1,"",1,12345
592,1,-1,1,3,1,"",1,12345
21,1,-1,1,74,-1,"",2,12345
52,1,-1,0,16,-1,"",2,12345
52,1,-1,1,16,-1,"",2,12345
52,1,-1,1,87,-1,"",2,12345
66,1,-1,1,68,-1,"",2,12345
91,1,-1,0,23,-1,"",2,12345
91,1,-1,1,23,-1,"",2,12345
91,1,-1,1,94,-1,"",2,12345
97,1,-1,1,4,7,"",2,12345
111,1,-1,0,0,7,"",2,12345
111,1,-1,1,0,7,"",2,12345
115,1,-1,0,3,7,"",2,12345
115,1,-1,1,3,7,"",2,12345
127,1,-1,1,86,-1,"",2,12345
134,1,-1,1,82,-1,"",2,12345
148,1,-1,1,90,-1,"",2,12345
164,1,-1,0,0,6,"",2,12345
164,1,-1,0,3,6,"",2,12345
164,1,-1,1,0,6,"",2,12345
164,1,-1,1,3,6,"",2,12345
169,1,-1,0,3,-1,"",2,12345
169,1,-1,1,3,-1,"",2,12345
170,1,-1,0,15,-1,"",2,12345
170,1,-1,1,15,-1,"",2,12345
170,1,-1,1,93,-1,"",2,12345
171,1,-1,1,92,-1,"",2,12345
176,1,-1,0,21,-1,"",2,12345
176,1,-1,1,4,6,"",2,12345
176,1,-1,1,21,-1,"",2,12345
176,1,-1,1,77,-1,"",2,12345
183,1,-1,0,7,-1,"",2,12345
183,1,-1,1,7,-1,"",2,12345
186,1,-1,0,17,-1,"",2,12345
186,1,-1,1,17,-1,"",2,12345
187,1,-1,1,0,-1,"",2,12345
187,1,-1,1,88,-1,"",2,12345
189,1,-1,1,22,-1,"",2,12345
190,1,-1,0,0,-1,"",2,12345
192,1,-1,0,22,-1,"",2,12345
198,1,-1,1,95,-1,"",2,12345
200,1,-1,1,8,-1,"",2,12345
215,1,-1,0,6,-1,"",2,12345
215,1,-1,1,6,-1,"",2,12345
218,1,-1,1,96,-1,"",2,12345
220,1,-1,1,72,-1,"",2,12345
238,1,-1,1,67,-1,"",2,12345
242,1,-1,1,81,-1,"",2,12345
248,1,-1,0,0,12,"",2,12345
248,1,-1,0,3,12,"",2,12345
248,1,-1,1,0,12,"",2,12345
248,1,-1,1,3,12,"",2,12345
252,1,-1,0,19,-1,"",2,12345
252,1,-1,1,19,-1,"",2,12345
265,1,-1,0,5,-1,"",2,12345
265,1,-1,1,5,-1,"",2,12345
276,1,-1,1,4,-1,"",2,12345
293,1,-1,0,20,-1,"",2,12345
293,1,-1,1,20,-1,"",2,12345
315,1,-1,1,79,-1,"",2,12345
375,1,-1,0,3,2,"",2,12345
375,1,-1,1,3,2,"",2,12345
398,1,-1,0,0,3,"",2,12345
398,1,-1,0,3,3,"",2,12345
398,1,-1,1,0,3,"",2,12345
398,1,-1,1,3,3,"",2,12345
407,1,-1,0,18,-1,"",2,12345
407,1,-1,1,18,-1,"",2,12345
407,1,-1,1,89,-1,"",2,12345
411,1,-1,99,0,-1,"",2,12345
411,1,-1,99,0,2,"",2,12345
411,1,-1,99,22,-1,"",2,12345
461,1,-1,0,0,2,"",2,12345
468,1,-1,1,0,2,"",2,12345
505,1,-1,1,4,2,"",2,12345
507,1,-1,1,1,-1,"",2,12345
507,1,-1,1,1,2,"",2,12345
507,1,-1,1,40,-1,"",2,12345
507,1,-1,1,50,-1,"",2,12345
507,1,-1,1,51,-1,"",2,12345
3,1,-1,3,15,-1,"",3,12345
3,1,-1,3,16,-1,"",3,12345
3,1,-1,3,23,-1,"",3,12345
5,1,-1,3,21,-1,"",3,12345
6,1,-1,3,12,-1,"",3,12345
7,1,-1,0,13,-1,"",3,12345
7,1,-1,3,13,-1,"",3,12345
8,1,-1,3,5,-1,"",3,12345
9,1,-1,1,39,-1,"",3,12345
9,1,-1,1,45,-1,"",3,12345
9,1,-1,1,52,-1,"",3,12345
9,1,-1,3,22,-1,"",3,12345
10,1,-1,3,17,-1,"",3,12345
11,1,-1,99,12,-1,"",3,12345
13,1,-1,2,15,-1,"",3,12345
14,1,-1,3,0,-1,"",3,12345
15,1,-1,0,12,-1,"",3,12345
15,1,-1,1,41,-1,"",3,12345
16,1,-1,1,12,-1,"",3,12345
19,1,-1,1,78,-1,"",3,12345
20,1,-1,99,15,-1,"",3,12345
23,1,-1,2,11,-1,"",3,12345
26,1,-1,2,9,-1,"",3,12345
26,1,-1,3,7,-1,"",3,12345
27,1,-1,2,5,-1,"",3,12345
27,1,-1,2,21,-1,"",3,12345
30,1,-1,2,12,-1,"",3,12345
33,1,-1,2,0,-1,"",3,12345
33,1,-1,2,22,-1,"",3,12345
35,1,-1,2,17,-1,"",3,12345
37,1,-1,0,16,-1,"",3,12345
59,1,-1,1,16,-1,"",3,12345
77,1,-1,0,17,-1,"",3,12345
82,1,-1,1,73,-1,"",3,12345
88,1,-1,1,87,-1,"",3,12345
95,1,-1,1,4,12,"",3,12345
110,1,-1,0,22,-1,"",3,12345
116,1,-1,0,15,-1,"",3,12345
119,1,-1,0,0,-1,"",3,12345
128,1,-1,1,86,-1,"",3,12345
140,1,-1,0,21,-1,"",3,12345
145,1,-1,1,82,-1,"",3,12345
148,1,-1,1,90,-1,"",3,12345
152,1,-1,1,46,-1,"",3,12345
153,1,-1,0,3,7,"",3,12345
153,1,-1,1,3,7,"",3,12345
165,1,-1,0,0,7,"",3,12345
165,1,-1,1,0,7,"",3,12345
167,1,-1,1,15,-1,"",3,12345
174,1,-1,1,68,-1,"",3,12345
175,1,-1,99,17,-1,"",3,12345
177,1,-1,1,21,-1,"",3,12345
177,1,-1,1,93,-1,"",3,12345
180,1,-1,1,92,-1,"",3,12345
181,1,-1,0,23,-1,"",3,12345
182,1,-1,0,3,-1,"",3,12345
182,1,-1,1,3,-1,"",3,12345
189,1,-1,0,7,-1,"",3,12345
194,1,-1,1,22,-1,"",3,12345
195,1,-1,1,72,-1,"",3,12345
198,1,-1,1,88,-1,"",3,12345
200,1,-1,1,0,-1,"",3,12345
201,1,-1,1,51,-1,"",3,12345
203,1,-1,1,0,12,"",3,12345
203,1,-1,1,1,-1,"",3,12345
203,1,-1,1,94,-1,"",3,12345
204,1,-1,1,17,-1,"",3,12345
204,1,-1,1,67,-1,"",3,12345
209,1,-1,1,4,7,"",3,12345
209,1,-1,1,23,-1,"",3,12345
213,1,-1,1,7,-1,"",3,12345
216,1,-1,1,8,-1,"",3,12345
216,1,-1,1,95,-1,"",3,12345
218,1,-1,1,96,-1,"",3,12345
227,1,-1,0,5,-1,"",3,12345
228,1,-1,99,0,-1,"",3,12345
228,1,-1,99,22,-1,"",3,12345
233,1,-1,1,4,-1,"",3,12345
236,1,-1,1,79,-1,"",3,12345
240,1,-1,99,5,-1,"",3,12345
244,1,-1,1,5,-1,"",3,12345
248,1,-1,1,81,-1,"",3,12345
252,1,-1,0,19,-1,"",3,12345
252,1,-1,1,19,-1,"",3,12345
257,1,-1,0,3,12,"",3,12345
257,1,-1,1,3,12,"",3,12345
260,1,-1,0,0,12,"",3,12345
266,1,-1,1,74,-1,"",3,12345
275,1,-1,1,50,-1,"",3,12345
279,1,-1,1,6,-1,"",3,12345
285,1,-1,0,6,-1,"",3,12345
303,1,-1,1,77,-1,"",3,12345
312,1,-1,99,6,-1,"",3,12345
339,1,-1,0,20,-1,"",3,12345
339,1,-1,1,20,-1,"",3,12345
405,1,-1,1,47,-1,"",3,12345
407,1,-1,0,0,3,"",3,12345
407,1,-1,0,3,3,"",3,12345
407,1,-1,1,0,3,"",3,12345
407,1,-1,1,3,3,"",3,12345
411,1,-1,1,18,-1,"",3,12345
412,1,-1,1,89,-1,"",3,12345
415,1,-1,0,18,-1,"",3,12345
417,1,-1,1,75,-1,"",3,12345
420,1,-1,99,21,-1,"",3,12345
432,1,-1,99,0,12,"",3,12345
432,1,-1,99,18,-1,"",3,12345
507,1,-1,1,40,-1,"",3,12345
9,1,-1,2,21,-1,"",4,12345
10,1,-1,0,0,11,"",4,12345
10,1,-1,1,0,11,"",4,12345
10,1,-1,1,4,11,"",4,12345
12,1,-1,1,60,-1,"",4,12345
12,1,-1,2,3,-1,"",4,12345
12,1,-1,2,3,4,"",4,12345
12,1,-1,2,88,-1,"",4,12345
12,1,-1,2,93,-1,"",4,12345
18,1,-1,0,12,-1,"",4,12345
18,1,-1,2,12,-1,"",4,12345
19,1,-1,1,4,12,"",4,12345
20,1,-1,1,0,12,"",4,12345
21,1,-1,0,3,12,"",4,12345
21,1,-1,1,3,12,"",4,12345
22,1,-1,0,0,9,"",4,12345
22,1,-1,0,0,12,"",4,12345
22,1,-1,1,0,9,"",4,12345
22,1,-1,1,4,9,"",4,12345
22,1,-1,2,19,-1,"",4,12345
22,1,-1,99,0,5,"",4,12345
22,1,-1,99,5,-1,"",4,12345
22,1,-1,99,6,-1,"",4,12345
22,1,-1,99,21,-1,"",4,12345
24,1,-1,1,75,-1,"",4,12345
25,1,-1,2,0,4,"",4,12345
25,1,-1,99,0,-1,"",4,12345
25,1,-1,99,22,-1,"",4,12345
26,1,-1,2,17,-1,"",4,12345
27,1,-1,1,53,-1,"",4,12345
27,1,-1,1,61,-1,"",4,12345
28,1,-1,2,15,-1,"",4,12345
29,1,-1,2,11,-1,"",4,12345
29,1,-1,99,0,12,"",4,12345
29,1,-1,99,18,-1,"",4,12345
30,1,-1,1,40,-1,"",4,12345
59,1,-1,0,19,-1,"",4,12345
63,1,-1,1,19,-1,"",4,12345
82,1,-1,1,90,-1,"",4,12345
83,1,-1,2,0,-1,"",4,12345
83,1,-1,2,22,-1,"",4,12345
122,1,-1,0,18,-1,"",4,12345
138,1,-1,1,18,-1,"",4,12345
164,1,-1,1,86,-1,"",4,12345
178,1,-1,0,17,-1,"",4,12345
198,1,-1,1,81,-1,"",4,12345
199,1,-1,1,1,4,"",4,12345
210,1,-1,0,3,6,"",4,12345
210,1,-1,1,3,6,"",4,12345
215,1,-1,0,0,4,"",4,12345
216,1,-1,0,0,6,"",4,12345
216,1,-1,1,0,6,"",4,12345
222,1,-1,0,15,-1,"",4,12345
234,1,-1,1,4,5,"",4,12345
235,1,-1,1,93,-1,"",4,12345
240,1,-1,0,22,-1,"",4,12345
242,1,-1,1,17,-1,"",4,12345
247,1,-1,0,3,4,"",4,12345
248,1,-1,1,15,-1,"",4,12345
251,1,-1,0,0,-1,"",4,12345
251,1,-1,1,89,-1,"",4,12345
252,1,-1,0,3,-1,"",4,12345
256,1,-1,1,3,-1,"",4,12345
257,1,-1,1,3,4,"",4,12345
257,1,-1,1,68,-1,"",4,12345
263,1,-1,1,95,-1,"",4,12345
268,1,-1,2,5,-1,"",4,12345
270,1,-1,1,22,-1,"",4,12345
273,1,-1,0,5,-1,"",4,12345
273,1,-1,1,0,4,"",4,12345
279,1,-1,1,5,-1,"",4,12345
281,1,-1,1,0,-1,"",4,12345
282,1,-1,1,79,-1,"",4,12345
290,1,-1,1,8,-1,"",4,12345
293,1,-1,1,4,4,"",4,12345
296,1,-1,1,88,-1,"",4,12345
297,1,-1,1,4,6,"",4,12345
297,1,-1,1,46,-1,"",4,12345
302,1,-1,1,4,-1,"",4,12345
307,1,-1,1,74,-1,"",4,12345
311,1,-1,1,51,-1,"",4,12345
320,1,-1,0,7,-1,"",4,12345
320,1,-1,1,7,-1,"",4,12345
336,1,-1,1,2,-1,"",4,12345
336,1,-1,1,2,4,"",4,12345
336,1,-1,1,65,-1,"",4,12345
341,1,-1,1,92,-1,"",4,12345
343,1,-1,1,1,-1,"",4,12345
344,1,-1,1,77,-1,"",4,12345
354,1,-1,0,0,5,"",4,12345
357,1,-1,0,3,7,"",4,12345
357,1,-1,1,3,7,"",4,12345
359,1,-1,1,82,-1,"",4,12345
363,1,-1,0,21,-1,"",4,12345
376,1,-1,1,94,-1,"",4,12345
378,1,-1,1,21,-1,"",4,12345
386,1,-1,0,0,7,"",4,12345
386,1,-1,1,0,7,"",4,12345
389,1,-1,1,4,8,"",4,12345
390,1,-1,1,72,-1,"",4,12345
391,1,-1,1,0,5,"",4,12345
394,1,-1,0,23,-1,"",4,12345
394,1,-1,1,23,-1,"",4,12345
399,1,-1,1,0,8,"",4,12345
409,1,-1,1,58,-1,"",4,12345
413,1,-1,1,20,-1,"",4,12345
419,1,-1,1,96,-1,"",4,12345
434,1,-1,0,0,8,"",4,12345
444,1,-1,0,3,8,"",4,12345
444,1,-1,1,3,8,"",4,12345
475,1,-1,1,87,-1,"",4,12345
479,1,-1,1,4,7,"",4,12345
486,1,-1,1,67,-1,"",4,12345
511,1,-1,1,50,-1,"",4,12345
520,1,-1,0,16,-1,"",4,12345
520,1,-1,1,16,-1,"",4,12345
565,1,-1,1,39,-1,"",4,12345
565,1,-1,1,45,-1,"",4,12345
565,1,-1,1,52,-1,"",4,12345
567,1,-1,0,3,5,"",4,12345
567,1,-1,1,3,5,"",4,12345
617,1,-1,0,20,-1,"",4,12345
617,1,-1,1,64,-1,"",4,12345
621,1,-1,2,9,-1,"",4,12345
623,1,-1,0,6,-1,"",4,12345
623,1,-1,1,6,-1,"",4,12345
626,1,-1,2,0,8,"",4,12345
711,1,-1,1,78,-1,"",4,12345
775,1,-1,1,1,5,"",4,12345
1231,1,-1,2,6,-1,"",4,12345
1231,1,-1,2,20,-1,"",4,12345
210,1,-1,0,0,-1,"",5,12345
325,1,-1,0,0,5,"",5,12345
307,1,-1,0,0,6,"",5,12345
511,1,-1,0,0,7,"",5,12345
434,1,-1,0,0,8,"",5,12345
38,1,-1,0,0,9,"",5,12345
10,1,-1,0,0,11,"",5,12345
192,1,-1,0,0,12,"",5,12345
324,1,-1,1,0,-1,"",5,12345
349,1,-1,1,0,5,"",5,12345
307,1,-1,1,0,6,"",5,12345
511,1,-1,1,0,7,"",5,12345
399,1,-1,1,0,8,"",5,12345
38,1,-1,1,0,9,"",5,12345
10,1,-1,1,0,11,"",5,12345
138,1,-1,1,0,12,"",5,12345
54,1,-1,2,0,-1,"",5,12345
66,1,-1,2,0,5,"",5,12345
626,1,-1,2,0,8,"",5,12345
14,1,-1,3,0,-1,"",5,12345
235,1,-1,99,0,-1,"",5,12345
442,1,-1,99,0,5,"",5,12345
461,1,-1,99,0,12,"",5,12345
320,1,-1,1,1,-1,"",5,12345
676,1,-1,1,1,5,"",5,12345
336,1,-1,1,2,-1,"",5,12345
318,1,-1,0,3,-1,"",5,12345
636,1,-1,0,3,5,"",5,12345
299,1,-1,0,3,6,"",5,12345
463,1,-1,0,3,7,"",5,12345
444,1,-1,0,3,8,"",5,12345
144,1,-1,0,3,12,"",5,12345
321,1,-1,1,3,-1,"",5,12345
636,1,-1,1,3,5,"",5,12345
299,1,-1,1,3,6,"",5,12345
463,1,-1,1,3,7,"",5,12345
444,1,-1,1,3,8,"",5,12345
144,1,-1,1,3,12,"",5,12345
12,1,-1,2,3,-1,"",5,12345
326,1,-1,1,4,-1,"",5,12345
252,1,-1,1,4,5,"",5,12345
473,1,-1,1,4,6,"",5,12345
689,1,-1,1,4,7,"",5,12345
389,1,-1,1,4,8,"",5,12345
38,1,-1,1,4,9,"",5,12345
10,1,-1,1,4,11,"",5,12345
114,1,-1,1,4,12,"",5,12345
313,1,-1,0,5,-1,"",5,12345
335,1,-1,1,5,-1,"",5,12345
178,1,-1,2,5,-1,"",5,12345
8,1,-1,3,5,-1,"",5,12345
246,1,-1,99,5,-1,"",5,12345
595,1,-1,0,6,-1,"",5,12345
603,1,-1,1,6,-1,"",5,12345
1231,1,-1,2,6,-1,"",5,12345
319,1,-1,99,6,-1,"",5,12345
353,1,-1,0,7,-1,"",5,12345
373,1,-1,1,7,-1,"",5,12345
26,1,-1,3,7,-1,"",5,12345
384,1,-1,1,8,-1,"",5,12345
175,1,-1,2,9,-1,"",5,12345
26,1,-1,2,11,-1,"",5,12345
15,1,-1,0,12,-1,"",5,12345
16,1,-1,1,12,-1,"",5,12345
28,1,-1,2,12,-1,"",5,12345
6,1,-1,3,12,-1,"",5,12345
11,1,-1,99,12,-1,"",5,12345
7,1,-1,0,13,-1,"",5,12345
7,1,-1,3,13,-1,"",5,12345
232,1,-1,0,15,-1,"",5,12345
325,1,-1,1,15,-1,"",5,12345
23,1,-1,2,15,-1,"",5,12345
3,1,-1,3,15,-1,"",5,12345
20,1,-1,99,15,-1,"",5,12345
245,1,-1,0,16,-1,"",5,12345
406,1,-1,1,16,-1,"",5,12345
3,1,-1,3,16,-1,"",5,12345
120,1,-1,0,17,-1,"",5,12345
300,1,-1,1,17,-1,"",5,12345
32,1,-1,2,17,-1,"",5,12345
10,1,-1,3,17,-1,"",5,12345
175,1,-1,99,17,-1,"",5,12345
334,1,-1,0,18,-1,"",5,12345
320,1,-1,1,18,-1,"",5,12345
461,1,-1,99,18,-1,"",5,12345
133,1,-1,0,19,-1,"",5,12345
143,1,-1,1,19,-1,"",5,12345
22,1,-1,2,19,-1,"",5,12345
581,1,-1,0,20,-1,"",5,12345
451,1,-1,1,20,-1,"",5,12345
1231,1,-1,2,20,-1,"",5,12345
316,1,-1,0,21,-1,"",5,12345
374,1,-1,1,21,-1,"",5,12345
22,1,-1,2,21,-1,"",5,12345
5,1,-1,3,21,-1,"",5,12345
442,1,-1,99,21,-1,"",5,12345
197,1,-1,0,22,-1,"",5,12345
315,1,-1,1,22,-1,"",5,12345
54,1,-1,2,22,-1,"",5,12345
9,1,-1,3,22,-1,"",5,12345
235,1,-1,99,22,-1,"",5,12345
348,1,-1,0,23,-1,"",5,12345
391,1,-1,1,23,-1,"",5,12345
3,1,-1,3,23,-1,"",5,12345
574,1,-1,1,39,-1,"",5,12345
268,1,-1,1,40,-1,"",5,12345
15,1,-1,1,41,-1,"",5,12345
574,1,-1,1,45,-1,"",5,12345
210,1,-1,1,46,-1,"",5,12345
405,1,-1,1,47,-1,"",5,12345
521,1,-1,1,50,-1,"",5,12345
289,1,-1,1,51,-1,"",5,12345
574,1,-1,1,52,-1,"",5,12345
27,1,-1,1,53,-1,"",5,12345
409,1,-1,1,58,-1,"",5,12345
12,1,-1,1,60,-1,"",5,12345
27,1,-1,1,61,-1,"",5,12345
617,1,-1,1,64,-1,"",5,12345
336,1,-1,1,65,-1,"",5,12345
457,1,-1,1,67,-1,"",5,12345
344,1,-1,1,68,-1,"",5,12345
488,1,-1,1,72,-1,"",5,12345
82,1,-1,1,73,-1,"",5,12345
363,1,-1,1,74,-1,"",5,12345
155,1,-1,1,75,-1,"",5,12345
431,1,-1,1,77,-1,"",5,12345
365,1,-1,1,78,-1,"",5,12345
308,1,-1,1,79,-1,"",5,12345
306,1,-1,1,81,-1,"",5,12345
468,1,-1,1,82,-1,"",5,12345
264,1,-1,1,86,-1,"",5,12345
563,1,-1,1,87,-1,"",5,12345
345,1,-1,1,88,-1,"",5,12345
12,1,-1,2,88,-1,"",5,12345
497,1,-1,1,89,-1,"",5,12345
134,1,-1,1,90,-1,"",5,12345
359,1,-1,1,92,-1,"",5,12345
306,1,-1,1,93,-1,"",5,12345
12,1,-1,2,93,-1,"",5,12345
410,1,-1,1,94,-1,"",5,12345
375,1,-1,1,95,-1,"",5,12345
425,1,-1,1,96,-1,"",5,12345
269,1,-1,0,0,-1,"",6,12345
212,1,-1,0,0,1,"",6,12345
56,1,-1,0,0,2,"",6,12345
258,1,-1,0,0,4,"",6,12345
46,1,-1,0,0,5,"",6,12345
461,1,-1,0,0,6,"",6,12345
210,1,-1,0,0,11,"",6,12345
2289,1,-1,0,0,12,"",6,12345
385,1,-1,1,0,-1,"",6,12345
761,1,-1,1,0,1,"",6,12345
56,1,-1,1,0,2,"",6,12345
325,1,-1,1,0,4,"",6,12345
46,1,-1,1,0,5,"",6,12345
461,1,-1,1,0,6,"",6,12345
210,1,-1,1,0,11,"",6,12345
2289,1,-1,1,0,12,"",6,12345
154,1,-1,2,0,-1,"",6,12345
162,1,-1,2,0,1,"",6,12345
146,1,-1,2,0,4,"",6,12345
210,1,-1,3,0,-1,"",6,12345
210,1,-1,3,0,1,"",6,12345
132,1,-1,99,0,-1,"",6,12345
132,1,-1,99,0,1,"",6,12345
443,1,-1,1,1,-1,"",6,12345
761,1,-1,1,1,1,"",6,12345
231,1,-1,1,1,4,"",6,12345
463,1,-1,1,2,-1,"",6,12345
463,1,-1,1,2,4,"",6,12345
393,1,-1,0,3,-1,"",6,12345
153,1,-1,0,3,4,"",6,12345
461,1,-1,0,3,6,"",6,12345
2289,1,-1,0,3,12,"",6,12345
393,1,-1,1,3,-1,"",6,12345
153,1,-1,1,3,4,"",6,12345
461,1,-1,1,3,6,"",6,12345
2289,1,-1,1,3,12,"",6,12345
339,1,-1,1,4,-1,"",6,12345
56,1,-1,1,4,2,"",6,12345
401,1,-1,1,4,4,"",6,12345
46,1,-1,1,4,5,"",6,12345
210,1,-1,1,4,11,"",6,12345
443,1,-1,0,5,-1,"",6,12345
640,1,-1,1,5,-1,"",6,12345
135,1,-1,2,5,-1,"",6,12345
50,1,-1,3,5,-1,"",6,12345
1083,1,-1,0,6,-1,"",6,12345
1083,1,-1,1,6,-1,"",6,12345
107,1,-1,0,7,-1,"",6,12345
107,1,-1,1,7,-1,"",6,12345
542,1,-1,1,8,-1,"",6,12345
134,1,-1,2,9,-1,"",6,12345
212,1,-1,2,11,-1,"",6,12345
217,1,-1,0,12,-1,"",6,12345
761,1,-1,1,12,-1,"",6,12345
157,1,-1,2,12,-1,"",6,12345
764,1,-1,3,12,-1,"",6,12345
132,1,-1,99,12,-1,"",6,12345
10,1,-1,0,13,-1,"",6,12345
10,1,-1,3,13,-1,"",6,12345
263,1,-1,0,15,-1,"",6,12345
354,1,-1,1,15,-1,"",6,12345
125,1,-1,2,15,-1,"",6,12345
18,1,-1,0,16,-1,"",6,12345
18,1,-1,3,16,-1,"",6,12345
271,1,-1,0,17,-1,"",6,12345
733,1,-1,1,17,-1,"",6,12345
133,1,-1,2,17,-1,"",6,12345
30,1,-1,3,17,-1,"",6,12345
132,1,-1,99,17,-1,"",6,12345
149,1,-1,0,18,-1,"",6,12345
149,1,-1,1,18,-1,"",6,12345
178,1,-1,0,19,-1,"",6,12345
178,1,-1,1,19,-1,"",6,12345
146,1,-1,0,20,-1,"",6,12345
146,1,-1,1,20,-1,"",6,12345
354,1,-1,0,21,-1,"",6,12345
309,1,-1,1,21,-1,"",6,12345
414,1,-1,2,21,-1,"",6,12345
764,1,-1,3,21,-1,"",6,12345
276,1,-1,0,22,-1,"",6,12345
399,1,-1,1,22,-1,"",6,12345
154,1,-1,2,22,-1,"",6,12345
274,1,-1,3,22,-1,"",6,12345
132,1,-1,99,22,-1,"",6,12345
46,1,-1,0,23,-1,"",6,12345
74,1,-1,1,23,-1,"",6,12345
