"RowTotal","Stat","ReturnTime","HHType","HHChronic","HHVet","HHDisability","HHFleeingDV","HoHRace","HoHEthnicity","HHAdult","HHChild","HHNoDOB","HHAdultAge","HHParent","ESTStatus","ESTGeography","ESTLivingSit","ESTDestination","ESTChronic","ESTVet","ESTDisability","ESTFleeingDV","ESTAC3Plus","ESTAdultAge","ESTParent","RRHStatus","RRHMoveIn","RRHGeography","RRHLivingSit","RRHDestination","RRHPreMoveInDays","RRHChronic","RRHVet","RRHDisability","RRHFleeingDV","RRHAC3Plus","RRHAdultAge","RRHParent","PSHStatus","PSHMoveIn","PSHGeography","PSHLivingSit","PSHDestination","PSHHousedDays","PSHChronic","PSHVet","PSHDisability","PSHFleeingDV","PSHAC3Plus","PSHAdultAge","PSHParent","ESDays","THDays","ESTDays","RRHPSHPreMoveInDays","RRHHousedDays","SystemDaysNotPSHHoused","SystemHomelessDays","Other3917Days","TotalHomelessDays","SystemPath","ESTAHAR","RRHAHAR","PSHAHAR","ReportID"
1,2,365,3,0,0,0,0,2,0,0,1,0,-1,0,22,2,13,7,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,30,30,1,1,0,0,12345
1,2,365,3,0,0,0,0,6,0,0,1,0,-1,0,22,2,7,7,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,0,7,1,1,0,0,12345
1,2,365,3,0,0,0,0,6,0,0,1,0,-1,0,22,2,8,9,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,0,30,1,1,0,0,12345
1,2,730,3,0,0,0,0,2,0,0,1,0,-1,0,22,2,8,7,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,0,30,1,1,0,0,12345
1,3,30,3,0,0,1,0,2,0,0,1,0,-1,0,22,2,1,7,0,0,1,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,60,60,1,1,0,0,12345
1,3,180,3,0,0,0,0,2,0,0,1,0,-1,0,22,2,15,9,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,0,30,1,1,0,0,12345
1,3,365,3,0,0,0,0,0,0,0,1,0,-1,0,22,2,13,7,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,0,7,1,1,0,0,12345
1,3,365,3,0,0,0,0,2,0,0,1,0,-1,0,22,2,7,5,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,0,7,1,1,0,0,12345
1,3,365,3,0,0,0,0,6,0,0,1,0,-1,0,22,2,7,99,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,0,7,1,1,0,0,12345
1,4,30,3,0,0,0,0,2,0,0,1,0,-1,0,22,2,15,7,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,0,7,1,1,0,0,12345
1,4,365,3,0,0,0,0,2,0,0,1,0,-1,0,22,2,7,11,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,0,7,1,1,0,0,12345
1,4,547,3,0,0,0,0,2,0,0,1,0,-1,0,22,2,7,99,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,0,30,1,1,0,0,12345
1,5,-1,1,0,0,0,0,0,0,1,0,0,24,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,2,-1,547,0,0,0,0,0,24,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,547,0,547,547,1095,1095,4,0,0,0,12345
1,5,-1,1,0,0,0,0,0,0,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,20,2,1,-1,30,0,0,0,0,0,25,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,730,730,30,0,30,4,0,1,0,12345
1,5,-1,1,0,0,0,0,0,0,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,20,2,2,-1,30,0,0,0,0,0,25,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,547,547,30,60,90,4,0,1,0,12345
1,5,-1,1,0,0,0,0,0,0,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,20,2,2,-1,30,0,0,0,0,0,25,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,547,547,30,90,180,4,0,1,0,12345
1,5,-1,1,0,0,0,0,0,0,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,20,2,2,-1,30,0,0,0,0,0,25,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,730,730,30,180,180,4,0,1,0,12345
1,5,-1,1,0,0,0,0,0,0,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,20,2,2,-1,30,0,0,0,0,0,25,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,365,0,365,0,730,1094,365,0,365,5,0,1,0,12345
1,5,-1,1,0,0,0,0,0,0,1,0,0,55,0,11,1,4,-1,0,0,0,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,547,547,0,0,547,547,0,547,2,1,0,0,12345
1,5,-1,1,0,0,0,0,2,0,1,0,0,18,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,2,-1,730,0,0,0,0,0,18,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,730,0,730,730,730,1095,4,0,0,0,12345
1,5,-1,1,0,0,0,0,2,0,1,0,0,18,0,11,1,7,-1,0,0,0,0,0,18,0,11,0,2,2,-1,547,0,0,0,0,0,18,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,547,0,547,0,0,547,547,0,547,5,1,0,0,12345
1,5,-1,1,0,0,0,0,2,0,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,20,2,2,-1,30,0,0,0,0,0,25,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,180,0,180,7,547,730,180,0,180,5,0,1,0,12345
1,5,-1,1,0,0,0,0,2,0,1,0,0,25,0,11,1,2,-1,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,547,0,547,0,0,547,547,0,547,1,1,0,0,12345
1,5,-1,1,0,0,0,0,2,0,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,20,2,8,-1,30,0,0,0,0,0,55,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,730,730,30,0,30,4,0,1,0,12345
1,5,-1,1,0,0,0,0,2,0,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,2,-1,547,0,0,0,0,0,55,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,180,30,180,1094,0,1094,1094,0,1094,7,0,0,0,12345
1,5,-1,1,0,0,0,0,2,1,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,20,2,2,-1,30,0,0,0,0,0,25,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,365,0,365,30,547,1094,365,0,365,5,0,1,0,12345
1,5,-1,1,0,0,0,0,3,98,1,0,0,18,0,11,1,2,-1,0,0,0,0,0,18,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,547,0,547,0,0,547,547,0,547,1,1,0,0,12345
1,5,-1,1,0,0,0,0,3,98,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,10,2,2,-1,30,0,0,0,0,0,25,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,365,547,30,180,180,4,0,1,0,12345
