Value,Cohort,Universe,HHType,Population,SystemPath,ProjectID,ReportRow,ReportID
1,1,10,1,18,-1,"1680",53,310050732
1,1,10,1,18,-1,"1683",53,310050732
5,1,10,1,18,-1,"1690",53,310050732
7,1,10,1,18,-1,"1694",53,310050732
8,1,10,1,18,-1,"1724",53,310050732
5,1,10,1,18,-1,"1729",53,310050732
5,1,10,1,18,-1,"1735",53,310050732
5,1,10,1,18,-1,"234",53,310050732
4,1,10,1,18,-1,"340",53,310050732
6,1,10,1,18,-1,"342",53,310050732
11,1,10,1,18,-1,"388",53,310050732
8,1,10,1,18,-1,"389",53,310050732
17,1,10,1,18,-1,"40",53,310050732
18,1,10,1,18,-1,"414",53,310050732
2,1,10,1,18,-1,"475",53,310050732
11,1,10,1,18,-1,"486",53,310050732
4,1,10,1,18,-1,"488",53,310050732
3,1,10,1,18,-1,"55",53,310050732
5,1,10,1,18,-1,"563",53,310050732
8,1,10,1,18,-1,"565",53,310050732
4,1,10,1,18,-1,"606",53,310050732
2,1,10,1,18,-1,"607",53,310050732
3,1,10,1,18,-1,"608",53,310050732
2,1,10,1,18,-1,"609",53,310050732
7,1,10,1,18,-1,"632",53,310050732
11,1,10,1,18,-1,"671",53,310050732
6,1,10,1,18,-1,"712",53,310050732
2,1,10,1,18,-1,"717",53,310050732
2,1,10,1,18,-1,"760",53,310050732
49,1,10,1,18,-1,"773",53,310050732
20,1,10,1,18,-1,"780",53,310050732
2,1,10,1,18,-1,"862",53,310050732
1,1,10,1,18,-1,"863",53,310050732
4,1,10,1,18,-1,"906",53,310050732
6,1,10,1,18,-1,"907",53,310050732
6,1,10,1,18,-1,"927",53,310050732
27,1,10,1,18,-1,"95",53,310050732
3,1,10,1,18,-1,"97",53,310050732
30,1,10,1,18,-1,"993",53,310050732
1,1,10,1,19,-1,"1051",53,310050732
1,1,10,1,19,-1,"1176",53,310050732
1,1,10,1,19,-1,"1178",53,310050732
1,1,10,1,19,-1,"1212",53,310050732
1,1,10,1,19,-1,"1240",53,310050732
1,1,10,1,19,-1,"1330",53,310050732
5,1,10,1,19,-1,"1343",53,310050732
1,1,10,1,19,-1,"1362",53,310050732
1,1,10,1,19,-1,"1395",53,310050732
1,1,10,1,19,-1,"1453",53,310050732
1,1,10,1,19,-1,"1476",53,310050732
1,1,10,1,19,-1,"1484",53,310050732
2,1,10,1,19,-1,"1510",53,310050732
2,1,10,1,19,-1,"1520",53,310050732
1,1,10,1,19,-1,"1550",53,310050732
6,1,10,1,19,-1,"1556",53,310050732
4,1,10,1,19,-1,"1563",53,310050732
5,1,10,1,19,-1,"1568",53,310050732
5,1,10,1,19,-1,"1601",53,310050732
3,1,10,1,19,-1,"1625",53,310050732
1,1,10,1,19,-1,"1629",53,310050732
3,1,10,1,19,-1,"1690",53,310050732
1,1,10,1,19,-1,"1724",53,310050732
2,1,10,1,19,-1,"1729",53,310050732
3,1,10,1,19,-1,"1735",53,310050732
1,1,10,1,19,-1,"1740",53,310050732
2,1,10,1,19,-1,"234",53,310050732
1,1,10,1,19,-1,"342",53,310050732
3,1,10,1,19,-1,"388",53,310050732
3,1,10,1,19,-1,"40",53,310050732
4,1,10,1,19,-1,"414",53,310050732
1,1,10,1,19,-1,"55",53,310050732
2,1,10,1,19,-1,"563",53,310050732
2,1,10,1,19,-1,"671",53,310050732
2,1,10,1,19,-1,"712",53,310050732
6,1,10,1,19,-1,"773",53,310050732
1,1,10,1,19,-1,"780",53,310050732
1,1,10,1,19,-1,"862",53,310050732
3,1,10,1,19,-1,"95",53,310050732
1,1,10,1,19,-1,"97",53,310050732
1,1,10,1,45,-1,"1055",53,310050732
1,1,10,1,45,-1,"1060",53,310050732
1,1,10,1,45,-1,"1081",53,310050732
5,1,10,1,45,-1,"1176",53,310050732
21,1,10,1,45,-1,"1178",53,310050732
4,1,10,1,45,-1,"1182",53,310050732
3,1,10,1,45,-1,"1187",53,310050732
11,1,10,1,45,-1,"1212",53,310050732
1,1,10,1,45,-1,"1215",53,310050732
1,1,10,1,45,-1,"1236",53,310050732
2,1,10,1,45,-1,"1249",53,310050732
1,1,10,1,45,-1,"1305",53,310050732
3,1,10,1,45,-1,"1330",53,310050732
12,1,10,1,45,-1,"1343",53,310050732
3,1,10,1,45,-1,"1349",53,310050732
1,1,10,1,45,-1,"1351",53,310050732
1,1,10,1,45,-1,"1362",53,310050732
6,1,10,1,45,-1,"1395",53,310050732
1,1,10,1,45,-1,"1396",53,310050732
1,1,10,1,45,-1,"1397",53,310050732
3,1,10,1,45,-1,"1408",53,310050732
1,1,10,1,45,-1,"1416",53,310050732
1,1,10,1,45,-1,"1428",53,310050732
2,1,10,1,45,-1,"1435",53,310050732
1,1,10,1,45,-1,"1448",53,310050732
1,1,10,1,45,-1,"1452",53,310050732
3,1,10,1,45,-1,"1453",53,310050732
13,1,10,1,45,-1,"1476",53,310050732
3,1,10,1,45,-1,"1484",53,310050732
9,1,10,1,45,-1,"1487",53,310050732
10,1,10,1,45,-1,"1488",53,310050732
2,1,10,1,45,-1,"1490",53,310050732
46,1,10,1,45,-1,"1510",53,310050732
3,1,10,1,45,-1,"1516",53,310050732
6,1,10,1,45,-1,"1517",53,310050732
2,1,10,1,45,-1,"1520",53,310050732
2,1,10,1,45,-1,"1537",53,310050732
5,1,10,1,45,-1,"1550",53,310050732
5,1,10,1,45,-1,"1556",53,310050732
3,1,10,1,45,-1,"1563",53,310050732
4,1,10,1,45,-1,"1568",53,310050732
7,1,10,1,45,-1,"1601",53,310050732
15,1,10,1,45,-1,"1625",53,310050732
3,1,10,1,45,-1,"1629",53,310050732
2,1,10,1,45,-1,"1638",53,310050732
1,1,10,1,45,-1,"1680",53,310050732
2,1,10,1,45,-1,"1690",53,310050732
4,1,10,1,45,-1,"1694",53,310050732
4,1,10,1,45,-1,"1724",53,310050732
2,1,10,1,45,-1,"1735",53,310050732
1,1,10,1,45,-1,"234",53,310050732
2,1,10,1,45,-1,"389",53,310050732
4,1,10,1,45,-1,"40",53,310050732
6,1,10,1,45,-1,"414",53,310050732
3,1,10,1,45,-1,"486",53,310050732
3,1,10,1,45,-1,"488",53,310050732
1,1,10,1,45,-1,"55",53,310050732
3,1,10,1,45,-1,"563",53,310050732
8,1,10,1,45,-1,"565",53,310050732
1,1,10,1,45,-1,"606",53,310050732
2,1,10,1,45,-1,"607",53,310050732
2,1,10,1,45,-1,"608",53,310050732
4,1,10,1,45,-1,"671",53,310050732
1,1,10,1,45,-1,"712",53,310050732
1,1,10,1,45,-1,"717",53,310050732
30,1,10,1,45,-1,"773",53,310050732
8,1,10,1,45,-1,"780",53,310050732
2,1,10,1,45,-1,"906",53,310050732
4,1,10,1,45,-1,"907",53,310050732
5,1,10,1,45,-1,"927",53,310050732
11,1,10,1,45,-1,"95",53,310050732
1,1,10,1,45,-1,"97",53,310050732
1,1,10,1,45,-1,"980",53,310050732
29,1,10,1,45,-1,"993",53,310050732
5,1,10,1,48,-1,"1060",53,310050732
1,1,10,1,48,-1,"1081",53,310050732
1,1,10,1,48,-1,"109",53,310050732
6,1,10,1,48,-1,"1178",53,310050732
3,1,10,1,48,-1,"1182",53,310050732
1,1,10,1,48,-1,"1187",53,310050732
1,1,10,1,48,-1,"1249",53,310050732
1,1,10,1,48,-1,"1305",53,310050732
4,1,10,1,48,-1,"1330",53,310050732
14,1,10,1,48,-1,"1343",53,310050732
6,1,10,1,48,-1,"1349",53,310050732
1,1,10,1,48,-1,"1362",53,310050732
1,1,10,1,48,-1,"1397",53,310050732
6,1,10,1,48,-1,"1408",53,310050732
2,1,10,1,48,-1,"1416",53,310050732
2,1,10,1,48,-1,"1418",53,310050732
1,1,10,1,48,-1,"1428",53,310050732
2,1,10,1,48,-1,"1448",53,310050732
1,1,10,1,48,-1,"1452",53,310050732
3,1,10,1,48,-1,"1476",53,310050732
2,1,10,1,48,-1,"1484",53,310050732
2,1,10,1,48,-1,"1488",53,310050732
5,1,10,1,48,-1,"1490",53,310050732
2,1,10,1,48,-1,"1495",53,310050732
3,1,10,1,48,-1,"1510",53,310050732
4,1,10,1,48,-1,"1516",53,310050732
4,1,10,1,48,-1,"1517",53,310050732
1,1,10,1,48,-1,"1520",53,310050732
1,1,10,1,48,-1,"1537",53,310050732
3,1,10,1,48,-1,"1550",53,310050732
7,1,10,1,48,-1,"1556",53,310050732
1,1,10,1,48,-1,"1563",53,310050732
2,1,10,1,48,-1,"1568",53,310050732
9,1,10,1,48,-1,"1601",53,310050732
11,1,10,1,48,-1,"1625",53,310050732
3,1,10,1,48,-1,"1629",53,310050732
1,1,10,1,48,-1,"1683",53,310050732
1,1,10,1,48,-1,"1690",53,310050732
3,1,10,1,48,-1,"1694",53,310050732
3,1,10,1,48,-1,"1724",53,310050732
1,1,10,1,48,-1,"1729",53,310050732
1,1,10,1,48,-1,"1732",53,310050732
2,1,10,1,48,-1,"1735",53,310050732
4,1,10,1,48,-1,"234",53,310050732
1,1,10,1,48,-1,"340",53,310050732
1,1,10,1,48,-1,"342",53,310050732
9,1,10,1,48,-1,"388",53,310050732
1,1,10,1,48,-1,"389",53,310050732
9,1,10,1,48,-1,"40",53,310050732
3,1,10,1,48,-1,"414",53,310050732
1,1,10,1,48,-1,"450",53,310050732
4,1,10,1,48,-1,"475",53,310050732
2,1,10,1,48,-1,"486",53,310050732
1,1,10,1,48,-1,"55",53,310050732
2,1,10,1,48,-1,"563",53,310050732
2,1,10,1,48,-1,"565",53,310050732
1,1,10,1,48,-1,"606",53,310050732
1,1,10,1,48,-1,"609",53,310050732
4,1,10,1,48,-1,"632",53,310050732
7,1,10,1,48,-1,"671",53,310050732
2,1,10,1,48,-1,"712",53,310050732
1,1,10,1,48,-1,"760",53,310050732
6,1,10,1,48,-1,"773",53,310050732
6,1,10,1,48,-1,"780",53,310050732
1,1,10,1,48,-1,"863",53,310050732
2,1,10,1,48,-1,"906",53,310050732
1,1,10,1,48,-1,"907",53,310050732
1,1,10,1,48,-1,"927",53,310050732
7,1,10,1,48,-1,"95",53,310050732
5,1,10,1,48,-1,"993",53,310050732
8,1,10,2,0,-1,"1051",53,310050732
3,1,10,2,0,-1,"1055",53,310050732
30,1,10,2,0,-1,"109",53,310050732
9,1,10,2,0,-1,"1176",53,310050732
15,1,10,2,0,-1,"1178",53,310050732
7,1,10,2,0,-1,"1182",53,310050732
13,1,10,2,0,-1,"1330",53,310050732
36,1,10,2,0,-1,"1343",53,310050732
18,1,10,2,0,-1,"1349",53,310050732
12,1,10,2,0,-1,"1396",53,310050732
9,1,10,2,0,-1,"1416",53,310050732
4,1,10,2,0,-1,"1418",53,310050732
3,1,10,2,0,-1,"1427",53,310050732
3,1,10,2,0,-1,"1428",53,310050732
9,1,10,2,0,-1,"1448",53,310050732
2,1,10,2,0,-1,"1482",53,310050732
2,1,10,2,0,-1,"1490",53,310050732
16,1,10,2,0,-1,"1517",53,310050732
9,1,10,2,0,-1,"1543",53,310050732
12,1,10,2,0,-1,"1550",53,310050732
20,1,10,2,0,-1,"1556",53,310050732
5,1,10,2,0,-1,"1563",53,310050732
20,1,10,2,0,-1,"1568",53,310050732
10,1,10,2,0,-1,"1601",53,310050732
14,1,10,2,0,-1,"1629",53,310050732
10,1,10,2,0,-1,"1694",53,310050732
16,1,10,2,0,-1,"1724",53,310050732
23,1,10,2,0,-1,"1729",53,310050732
19,1,10,2,0,-1,"1731",53,310050732
9,1,10,2,0,-1,"1732",53,310050732
4,1,10,2,0,-1,"1735",53,310050732
18,1,10,2,0,-1,"234",53,310050732
12,1,10,2,0,-1,"342",53,310050732
12,1,10,2,0,-1,"388",53,310050732
9,1,10,2,0,-1,"414",53,310050732
2,1,10,2,0,-1,"450",53,310050732
9,1,10,2,0,-1,"55",53,310050732
5,1,10,2,0,-1,"671",53,310050732
17,1,10,2,0,-1,"717",53,310050732
2,1,10,2,0,-1,"760",53,310050732
9,1,10,2,0,-1,"95",53,310050732
94,1,10,2,0,-1,"97",53,310050732
9,1,10,2,0,-1,"993",53,310050732
6,1,10,2,12,-1,"109",53,310050732
2,1,10,2,12,-1,"1330",53,310050732
5,1,10,2,12,-1,"1343",53,310050732
3,1,10,2,12,-1,"1396",53,310050732
5,1,10,2,12,-1,"1517",53,310050732
2,1,10,2,12,-1,"1556",53,310050732
2,1,10,2,12,-1,"1568",53,310050732
2,1,10,2,12,-1,"1601",53,310050732
4,1,10,2,12,-1,"1629",53,310050732
2,1,10,2,12,-1,"1694",53,310050732
2,1,10,2,12,-1,"1729",53,310050732
2,1,10,2,12,-1,"1732",53,310050732
2,1,10,2,12,-1,"234",53,310050732
2,1,10,2,12,-1,"414",53,310050732
2,1,10,2,12,-1,"450",53,310050732
9,1,10,2,12,-1,"717",53,310050732
2,1,10,2,12,-1,"95",53,310050732
7,1,10,2,12,-1,"97",53,310050732
2,1,10,2,13,-1,"109",53,310050732
9,1,10,2,13,-1,"1176",53,310050732
15,1,10,2,13,-1,"1178",53,310050732
7,1,10,2,13,-1,"1182",53,310050732
3,1,10,2,13,-1,"1427",53,310050732
2,1,10,2,13,-1,"1556",53,310050732
9,1,10,2,13,-1,"993",53,310050732
3,1,10,2,15,-1,"1396",53,310050732
2,1,10,2,15,-1,"1490",53,310050732
16,1,10,2,15,-1,"234",53,310050732
4,1,10,2,15,-1,"414",53,310050732
2,1,10,2,15,-1,"671",53,310050732
3,1,10,2,15,-1,"717",53,310050732
6,1,10,2,15,-1,"95",53,310050732
13,1,10,2,15,-1,"97",53,310050732
9,1,10,2,18,-1,"1176",53,310050732
15,1,10,2,18,-1,"1178",53,310050732
4,1,10,2,18,-1,"1182",53,310050732
6,1,10,2,18,-1,"1330",53,310050732
9,1,10,2,18,-1,"1343",53,310050732
6,1,10,2,18,-1,"1349",53,310050732
3,1,10,2,18,-1,"1396",53,310050732
4,1,10,2,18,-1,"1418",53,310050732
3,1,10,2,18,-1,"1427",53,310050732
3,1,10,2,18,-1,"1428",53,310050732
9,1,10,2,18,-1,"1448",53,310050732
2,1,10,2,18,-1,"1490",53,310050732
16,1,10,2,18,-1,"1517",53,310050732
9,1,10,2,18,-1,"1543",53,310050732
12,1,10,2,18,-1,"1550",53,310050732
9,1,10,2,18,-1,"1556",53,310050732
11,1,10,2,18,-1,"1568",53,310050732
6,1,10,2,18,-1,"1601",53,310050732
8,1,10,2,18,-1,"1629",53,310050732
5,1,10,2,18,-1,"1694",53,310050732
16,1,10,2,18,-1,"1724",53,310050732
7,1,10,2,18,-1,"1729",53,310050732
4,1,10,2,18,-1,"1731",53,310050732
2,1,10,2,18,-1,"1732",53,310050732
4,1,10,2,18,-1,"1735",53,310050732
16,1,10,2,18,-1,"234",53,310050732
12,1,10,2,18,-1,"342",53,310050732
12,1,10,2,18,-1,"388",53,310050732
4,1,10,2,18,-1,"414",53,310050732
9,1,10,2,18,-1,"55",53,310050732
2,1,10,2,18,-1,"671",53,310050732
3,1,10,2,18,-1,"717",53,310050732
2,1,10,2,18,-1,"760",53,310050732
6,1,10,2,18,-1,"95",53,310050732
13,1,10,2,18,-1,"97",53,310050732
4,1,10,2,18,-1,"993",53,310050732
3,1,10,2,19,-1,"1051",53,310050732
9,1,10,2,19,-1,"1176",53,310050732
3,1,10,2,19,-1,"1178",53,310050732
9,1,10,2,19,-1,"1343",53,310050732
8,1,10,2,19,-1,"1349",53,310050732
6,1,10,2,19,-1,"1416",53,310050732
4,1,10,2,19,-1,"1418",53,310050732
2,1,10,2,19,-1,"1448",53,310050732
4,1,10,2,19,-1,"1517",53,310050732
4,1,10,2,19,-1,"1543",53,310050732
4,1,10,2,19,-1,"1556",53,310050732
3,1,10,2,19,-1,"1563",53,310050732
7,1,10,2,19,-1,"1568",53,310050732
5,1,10,2,19,-1,"1694",53,310050732
10,1,10,2,19,-1,"1724",53,310050732
19,1,10,2,19,-1,"1729",53,310050732
2,1,10,2,19,-1,"234",53,310050732
3,1,10,2,19,-1,"342",53,310050732
2,1,10,2,19,-1,"388",53,310050732
3,1,10,2,19,-1,"414",53,310050732
2,1,10,2,19,-1,"450",53,310050732
2,1,10,2,19,-1,"717",53,310050732
4,1,10,2,19,-1,"95",53,310050732
35,1,10,2,19,-1,"97",53,310050732
5,1,10,2,48,-1,"1051",53,310050732
3,1,10,2,48,-1,"1055",53,310050732
27,1,10,2,48,-1,"109",53,310050732
5,1,10,2,48,-1,"1178",53,310050732
11,1,10,2,48,-1,"1330",53,310050732
15,1,10,2,48,-1,"1343",53,310050732
7,1,10,2,48,-1,"1349",53,310050732
3,1,10,2,48,-1,"1396",53,310050732
3,1,10,2,48,-1,"1428",53,310050732
2,1,10,2,48,-1,"1482",53,310050732
9,1,10,2,48,-1,"1517",53,310050732
5,1,10,2,48,-1,"1543",53,310050732
10,1,10,2,48,-1,"1556",53,310050732
9,1,10,2,48,-1,"1568",53,310050732
6,1,10,2,48,-1,"1601",53,310050732
6,1,10,2,48,-1,"1629",53,310050732
5,1,10,2,48,-1,"1694",53,310050732
4,1,10,2,48,-1,"1729",53,310050732
16,1,10,2,48,-1,"1731",53,310050732
2,1,10,2,48,-1,"1732",53,310050732
4,1,10,2,48,-1,"1735",53,310050732
14,1,10,2,48,-1,"234",53,310050732
7,1,10,2,48,-1,"342",53,310050732
6,1,10,2,48,-1,"388",53,310050732
2,1,10,2,48,-1,"55",53,310050732
5,1,10,2,48,-1,"671",53,310050732
3,1,10,2,48,-1,"95",53,310050732
24,1,10,2,48,-1,"97",53,310050732
1,1,10,3,0,-1,"1210",53,310050732
1,1,10,3,0,-1,"1495",53,310050732
1,1,10,3,0,-1,"1556",53,310050732
1,1,10,3,0,-1,"1672",53,310050732
1,1,10,3,0,-1,"256",53,310050732
4,1,10,3,0,-1,"450",53,310050732
1,1,10,3,0,-1,"475",53,310050732
1,1,10,3,0,-1,"486",53,310050732
1,1,10,3,0,-1,"862",53,310050732
1,1,10,3,15,-1,"1210",53,310050732
1,1,10,3,15,-1,"486",53,310050732
1,1,10,3,18,-1,"1210",53,310050732
1,1,10,3,18,-1,"1495",53,310050732
1,1,10,3,18,-1,"256",53,310050732
1,1,10,3,18,-1,"450",53,310050732
1,1,10,3,18,-1,"486",53,310050732
1,1,10,3,18,-1,"862",53,310050732
1,1,10,3,19,-1,"1556",53,310050732
1,1,10,3,19,-1,"256",53,310050732
1,1,10,3,48,-1,"1672",53,310050732
1,1,10,3,48,-1,"450",53,310050732
1,1,10,3,48,-1,"475",53,310050732
1,1,10,3,48,-1,"862",53,310050732
3,1,10,99,0,-1,"109",53,310050732
1,1,10,99,0,-1,"1212",53,310050732
1,1,10,99,0,-1,"1510",53,310050732
2,1,10,99,0,-1,"475",53,310050732
2,1,10,99,0,-1,"712",53,310050732
1,1,10,99,15,-1,"1212",53,310050732
2,1,10,99,15,-1,"712",53,310050732
1,1,10,99,18,-1,"1212",53,310050732
2,1,10,99,18,-1,"712",53,310050732
2,1,10,99,48,-1,"712",53,310050732
457,1,11,0,0,-1,,53,310050732
17,1,11,0,13,-1,,53,310050732
235,1,11,0,15,-1,,53,310050732
238,1,11,0,18,-1,,53,310050732
72,1,11,0,19,-1,,53,310050732
99,1,11,0,48,-1,,53,310050732
283,1,11,1,0,-1,,53,310050732
10,1,11,1,10,-1,,53,310050732
8,1,11,1,11,-1,,53,310050732
17,1,11,1,13,-1,,53,310050732
248,1,11,1,14,-1,,53,310050732
181,1,11,1,15,-1,,53,310050732
184,1,11,1,18,-1,,53,310050732
26,1,11,1,19,-1,,53,310050732
84,1,11,1,45,-1,,53,310050732
47,1,11,1,48,-1,,53,310050732
166,1,11,2,0,-1,,53,310050732
25,1,11,2,12,-1,,53,310050732
49,1,11,2,15,-1,,53,310050732
49,1,11,2,18,-1,,53,310050732
46,1,11,2,19,-1,,53,310050732
49,1,11,2,48,-1,,53,310050732
3,1,11,3,0,-1,,53,310050732
2,1,11,3,15,-1,,53,310050732
2,1,11,3,18,-1,,53,310050732
1,1,11,3,48,-1,,53,310050732
5,1,11,99,0,-1,,53,310050732
3,1,11,99,15,-1,,53,310050732
3,1,11,99,18,-1,,53,310050732
2,1,11,99,48,-1,,53,310050732
6,1,12,0,0,-1,,53,310050732
6,1,12,0,13,-1,,53,310050732
3,1,12,0,15,-1,,53,310050732
4,1,12,0,18,-1,,53,310050732
1,1,12,0,19,-1,,53,310050732
6,1,12,1,0,-1,,53,310050732
6,1,12,1,13,-1,,53,310050732
3,1,12,1,15,-1,,53,310050732
4,1,12,1,18,-1,,53,310050732
1,1,12,1,19,-1,,53,310050732
6,1,12,1,45,-1,,53,310050732
176,1,13,0,0,-1,,53,310050732
23,1,13,0,13,-1,,53,310050732
117,1,13,0,18,-1,,53,310050732
18,1,13,0,19,-1,,53,310050732
76,1,13,0,48,-1,,53,310050732
97,1,13,1,0,-1,,53,310050732
13,1,13,1,10,-1,,53,310050732
